"Year","State.Territory","Affiliation","Sex","Student.Type","Total.count"
2018,"NSW","Independent","Female","Non-Indigenous",1314
2018,"NSW","Independent","Female","Non-Indigenous",8
2018,"NSW","Independent","Female","Non-Indigenous",83
2018,"NSW","Independent","Female","Non-Indigenous",4041
2018,"NSW","Independent","Female","Non-Indigenous",1281
2018,"NSW","Independent","Female","Non-Indigenous",8
2018,"NSW","Independent","Female","Non-Indigenous",99
2018,"NSW","Independent","Female","Non-Indigenous",4195
2018,"NSW","Independent","Female","Non-Indigenous",1431
2018,"NSW","Independent","Female","Non-Indigenous",7
2018,"NSW","Independent","Female","Non-Indigenous",82
2018,"NSW","Independent","Female","Non-Indigenous",4241
2018,"NSW","Independent","Female","Non-Indigenous",1367
2018,"NSW","Independent","Female","Non-Indigenous",5
2018,"NSW","Independent","Female","Non-Indigenous",6
2018,"NSW","Independent","Female","Non-Indigenous",19
2018,"NSW","Independent","Female","Non-Indigenous",43
2018,"NSW","Independent","Female","Non-Indigenous",41
2018,"NSW","Independent","Female","Non-Indigenous",28
2018,"NSW","Independent","Female","Non-Indigenous",30
2018,"NSW","Independent","Female","Non-Indigenous",31
2018,"NSW","Independent","Female","Non-Indigenous",18
2018,"NSW","Independent","Female","Non-Indigenous",120
2018,"NSW","Independent","Female","Non-Indigenous",5699
2018,"NSW","Independent","Female","Non-Indigenous",1753
2018,"NSW","Independent","Female","Non-Indigenous",9
2018,"NSW","Independent","Female","Non-Indigenous",162
2018,"NSW","Independent","Female","Non-Indigenous",5523
2018,"NSW","Independent","Female","Non-Indigenous",1711
2018,"NSW","Independent","Female","Non-Indigenous",21
2018,"NSW","Independent","Female","Non-Indigenous",105
2018,"NSW","Independent","Female","Non-Indigenous",5361
2018,"NSW","Independent","Female","Non-Indigenous",1707
2018,"NSW","Independent","Female","Non-Indigenous",17
2018,"NSW","Independent","Female","Non-Indigenous",3
2018,"NSW","Independent","Female","Non-Indigenous",117
2018,"NSW","Independent","Female","Non-Indigenous",5393
2018,"NSW","Independent","Female","Non-Indigenous",1753
2018,"NSW","Independent","Female","Non-Indigenous",58
2018,"NSW","Independent","Female","Non-Indigenous",5
2018,"NSW","Independent","Female","Non-Indigenous",15
2018,"NSW","Independent","Female","Non-Indigenous",16
2018,"NSW","Independent","Female","Non-Indigenous",21
2018,"NSW","Independent","Female","Non-Indigenous",16
2018,"NSW","Independent","Female","Non-Indigenous",19
2018,"NSW","Independent","Female","Non-Indigenous",12
2018,"NSW","Independent","Female","Non-Indigenous",6
2018,"NSW","Independent","Female","Non-Indigenous",108
2018,"NSW","Independent","Female","Non-Indigenous",4754
2018,"NSW","Independent","Female","Non-Indigenous",1569
2018,"NSW","Independent","Female","Non-Indigenous",61
2018,"NSW","Independent","Female","Non-Indigenous",11
2018,"NSW","Independent","Female","Non-Indigenous",9
2018,"NSW","Independent","Female","Non-Indigenous",36
2018,"NSW","Independent","Female","Non-Indigenous",113
2018,"NSW","Independent","Female","Non-Indigenous",4407
2018,"NSW","Independent","Female","Non-Indigenous",1496
2018,"NSW","Independent","Female","Non-Indigenous",40
2018,"NSW","Independent","Female","Non-Indigenous",11
2018,"NSW","Independent","Female","Non-Indigenous",9
2018,"VIC","Government","Male","Indigenous",363
2018,"VIC","Government","Male","Indigenous",284
2018,"VIC","Government","Male","Indigenous",9
2018,"VIC","Government","Male","Indigenous",312
2018,"VIC","Government","Male","Indigenous",246
2018,"VIC","Government","Male","Indigenous",8
2018,"VIC","Government","Male","Indigenous",329
2018,"VIC","Government","Male","Indigenous",219
2018,"VIC","Government","Male","Indigenous",13
2018,"VIC","Government","Male","Indigenous",337
2018,"VIC","Government","Male","Indigenous",262
2018,"VIC","Government","Male","Indigenous",17
2018,"VIC","Government","Male","Indigenous",297
2018,"VIC","Government","Male","Indigenous",250
2018,"VIC","Government","Male","Indigenous",15
2018,"VIC","Government","Male","Indigenous",332
2018,"VIC","Government","Male","Indigenous",252
2018,"VIC","Government","Male","Indigenous",7
2018,"VIC","Government","Male","Indigenous",296
2018,"VIC","Government","Male","Indigenous",232
2018,"VIC","Government","Male","Indigenous",7
2018,"VIC","Government","Male","Indigenous",12
2018,"VIC","Government","Male","Indigenous",14
2018,"VIC","Government","Male","Indigenous",30
2018,"VIC","Government","Male","Indigenous",30
2018,"VIC","Government","Male","Indigenous",26
2018,"VIC","Government","Male","Indigenous",25
2018,"VIC","Government","Male","Indigenous",43
2018,"VIC","Government","Male","Indigenous",46
2018,"VIC","Government","Male","Indigenous",272
2018,"VIC","Government","Male","Indigenous",233
2018,"VIC","Government","Male","Indigenous",12
2018,"VIC","Government","Male","Indigenous",239
2018,"VIC","Government","Male","Indigenous",204
2018,"VIC","Government","Male","Indigenous",11
2018,"VIC","Government","Male","Indigenous",4
2018,"VIC","Government","Male","Indigenous",241
2018,"VIC","Government","Male","Indigenous",190
2018,"VIC","Government","Male","Indigenous",18
2018,"VIC","Government","Male","Indigenous",210
2018,"VIC","Government","Male","Indigenous",199
2018,"VIC","Government","Male","Indigenous",17
2018,"VIC","Government","Male","Indigenous",31
2018,"VIC","Government","Male","Indigenous",41
2018,"VIC","Government","Male","Indigenous",38
2018,"VIC","Government","Male","Indigenous",38
2018,"VIC","Government","Male","Indigenous",25
2018,"VIC","Government","Male","Indigenous",26
2018,"VIC","Government","Male","Indigenous",7
2018,"VIC","Government","Male","Indigenous",4
2018,"VIC","Government","Male","Indigenous",146
2018,"VIC","Government","Male","Indigenous",133
2018,"VIC","Government","Male","Indigenous",15
2018,"VIC","Government","Male","Indigenous",4
2018,"VIC","Government","Male","Indigenous",4
2018,"VIC","Government","Male","Indigenous",111
2018,"VIC","Government","Male","Indigenous",80
2018,"VIC","Government","Male","Indigenous",11
2018,"VIC","Government","Male","Indigenous",8
2018,"VIC","Government","Male","Non-Indigenous",3
2018,"VIC","Government","Male","Non-Indigenous",18594
2018,"VIC","Government","Male","Non-Indigenous",10294
2018,"VIC","Government","Male","Non-Indigenous",119
2018,"VIC","Government","Male","Non-Indigenous",13
2018,"VIC","Government","Male","Non-Indigenous",17725
2018,"VIC","Government","Male","Non-Indigenous",9880
2018,"VIC","Government","Male","Non-Indigenous",127
2018,"VIC","Government","Male","Non-Indigenous",24
2018,"VIC","Government","Male","Non-Indigenous",17236
2018,"VIC","Government","Male","Non-Indigenous",10098
2018,"VIC","Government","Male","Non-Indigenous",130
2018,"VIC","Government","Male","Non-Indigenous",3
2018,"VIC","Government","Male","Non-Indigenous",23
2018,"VIC","Government","Male","Non-Indigenous",17097
2018,"VIC","Government","Male","Non-Indigenous",9695
2018,"VIC","Government","Male","Non-Indigenous",142
2018,"VIC","Government","Male","Non-Indigenous",52
2018,"VIC","Government","Male","Non-Indigenous",16838
2018,"VIC","Government","Male","Non-Indigenous",9592
2018,"VIC","Government","Male","Non-Indigenous",162
2018,"VIC","Government","Male","Non-Indigenous",3
2018,"VIC","Government","Male","Non-Indigenous",62
2018,"VIC","Government","Male","Non-Indigenous",16366
2018,"VIC","Government","Male","Non-Indigenous",9830
2018,"VIC","Government","Male","Non-Indigenous",181
2018,"VIC","Government","Male","Non-Indigenous",3
2018,"VIC","Government","Male","Non-Indigenous",43
2018,"VIC","Government","Male","Non-Indigenous",15761
2018,"VIC","Government","Male","Non-Indigenous",9509
2018,"VIC","Government","Male","Non-Indigenous",214
2018,"VIC","Government","Male","Non-Indigenous",5
2018,"VIC","Government","Male","Non-Indigenous",344
2018,"VIC","Government","Male","Non-Indigenous",420
2018,"VIC","Government","Male","Non-Indigenous",567
2018,"VIC","Government","Male","Non-Indigenous",516
2018,"VIC","Government","Male","Non-Indigenous",561
2018,"VIC","Government","Male","Non-Indigenous",556
2018,"VIC","Government","Male","Non-Indigenous",559
2018,"VIC","Government","Male","Non-Indigenous",571
2018,"VIC","Government","Male","Non-Indigenous",71
2018,"VIC","Government","Male","Non-Indigenous",12703
2018,"VIC","Government","Male","Non-Indigenous",8185
2018,"VIC","Government","Male","Non-Indigenous",218
2018,"VIC","Government","Male","Non-Indigenous",10
2018,"VIC","Government","Male","Non-Indigenous",52
2018,"VIC","Government","Male","Non-Indigenous",11870
2018,"VIC","Government","Male","Non-Indigenous",8167
2018,"VIC","Government","Male","Non-Indigenous",304
2018,"VIC","Government","Male","Non-Indigenous",14
2018,"VIC","Government","Male","Non-Indigenous",3
2018,"VIC","Government","Male","Non-Indigenous",92
2018,"VIC","Government","Male","Non-Indigenous",11758
2018,"VIC","Government","Male","Non-Indigenous",8296
2018,"VIC","Government","Male","Non-Indigenous",387
2018,"VIC","Government","Male","Non-Indigenous",24
2018,"VIC","Government","Male","Non-Indigenous",106
2018,"VIC","Government","Male","Non-Indigenous",11311
2018,"VIC","Government","Male","Non-Indigenous",8437
2018,"VIC","Government","Male","Non-Indigenous",648
2018,"VIC","Government","Male","Non-Indigenous",82
2018,"VIC","Government","Male","Non-Indigenous",7
2018,"VIC","Government","Male","Non-Indigenous",644
2018,"VIC","Government","Male","Non-Indigenous",695
2018,"VIC","Government","Male","Non-Indigenous",734
2018,"VIC","Government","Male","Non-Indigenous",726
2018,"VIC","Government","Male","Non-Indigenous",685
2018,"VIC","Government","Male","Non-Indigenous",631
2018,"VIC","Government","Male","Non-Indigenous",314
2018,"VIC","Government","Male","Non-Indigenous",18
2018,"VIC","Government","Male","Non-Indigenous",3
2018,"VIC","Government","Male","Non-Indigenous",9
2018,"VIC","Government","Male","Non-Indigenous",5
2018,"VIC","Government","Male","Non-Indigenous",131
2018,"VIC","Government","Male","Non-Indigenous",10080
2018,"VIC","Government","Male","Non-Indigenous",7414
2018,"VIC","Government","Male","Non-Indigenous",644
2018,"VIC","Government","Male","Non-Indigenous",113
2018,"VIC","Government","Male","Non-Indigenous",20
2018,"VIC","Government","Male","Non-Indigenous",6
2018,"VIC","Government","Male","Non-Indigenous",133
2018,"VIC","Government","Male","Non-Indigenous",8906
2018,"VIC","Government","Male","Non-Indigenous",6149
2018,"VIC","Government","Male","Non-Indigenous",496
2018,"VIC","Government","Male","Non-Indigenous",80
2018,"VIC","Government","Male","Non-Indigenous",58
2018,"VIC","Government","Female","Indigenous",434
2018,"VIC","Government","Female","Indigenous",199
2018,"VIC","Government","Female","Indigenous",7
2018,"VIC","Government","Female","Indigenous",376
2018,"VIC","Government","Female","Indigenous",196
2018,"VIC","Government","Female","Indigenous",3
2018,"VIC","Government","Female","Indigenous",372
2018,"VIC","Government","Female","Indigenous",210
2018,"VIC","Government","Female","Indigenous",352
2018,"VIC","Government","Female","Indigenous",200
2018,"VIC","Government","Female","Indigenous",4
2018,"VIC","Government","Female","Indigenous",345
2018,"VIC","Government","Female","Indigenous",213
2018,"VIC","Government","Female","Indigenous",4
2018,"VIC","Government","Female","Indigenous",371
2018,"VIC","Government","Female","Indigenous",203
2018,"VIC","Government","Female","Indigenous",6
2018,"VIC","Government","Female","Indigenous",335
2018,"VIC","Government","Female","Indigenous",178
2018,"VIC","Government","Female","Indigenous",5
2018,"VIC","Government","Female","Indigenous",8
2018,"VIC","Government","Female","Indigenous",4
2018,"VIC","Government","Female","Indigenous",4
2018,"VIC","Government","Female","Indigenous",9
2018,"VIC","Government","Female","Indigenous",13
2018,"VIC","Government","Female","Indigenous",11
2018,"VIC","Government","Female","Indigenous",14
2018,"VIC","Government","Female","Indigenous",16
2018,"VIC","Government","Female","Indigenous",325
2018,"VIC","Government","Female","Indigenous",163
2018,"VIC","Government","Female","Indigenous",7
2018,"VIC","Government","Female","Indigenous",283
2018,"VIC","Government","Female","Indigenous",173
2018,"VIC","Government","Female","Indigenous",9
2018,"VIC","Government","Female","Indigenous",3
2018,"VIC","Government","Female","Indigenous",269
2018,"VIC","Government","Female","Indigenous",186
2018,"VIC","Government","Female","Indigenous",13
2018,"VIC","Government","Female","Indigenous",259
2018,"VIC","Government","Female","Indigenous",141
2018,"VIC","Government","Female","Indigenous",14
2018,"VIC","Government","Female","Indigenous",25
2018,"VIC","Government","Female","Indigenous",23
2018,"VIC","Government","Female","Indigenous",28
2018,"VIC","Government","Female","Indigenous",21
2018,"VIC","Government","Female","Indigenous",20
2018,"VIC","Government","Female","Indigenous",12
2018,"VIC","Government","Female","Indigenous",8
2018,"VIC","Government","Female","Indigenous",222
2018,"VIC","Government","Female","Indigenous",131
2018,"VIC","Government","Female","Indigenous",16
2018,"VIC","Government","Female","Indigenous",4
2018,"VIC","Government","Female","Indigenous",137
2018,"VIC","Government","Female","Indigenous",87
2018,"VIC","Government","Female","Indigenous",8
2018,"VIC","Government","Female","Indigenous",8
2018,"VIC","Government","Female","Non-Indigenous",19213
2018,"VIC","Government","Female","Non-Indigenous",7781
2018,"VIC","Government","Female","Non-Indigenous",55
2018,"VIC","Government","Female","Non-Indigenous",17
2018,"VIC","Government","Female","Non-Indigenous",18312
2018,"VIC","Government","Female","Non-Indigenous",7473
2018,"VIC","Government","Female","Non-Indigenous",68
2018,"VIC","Government","Female","Non-Indigenous",24
2018,"VIC","Government","Female","Non-Indigenous",17733
2018,"VIC","Government","Female","Non-Indigenous",7676
2018,"VIC","Government","Female","Non-Indigenous",75
2018,"VIC","Government","Female","Non-Indigenous",31
2018,"VIC","Government","Female","Non-Indigenous",17984
2018,"VIC","Government","Female","Non-Indigenous",7341
2018,"VIC","Government","Female","Non-Indigenous",76
2018,"VIC","Government","Female","Non-Indigenous",50
2018,"VIC","Government","Female","Non-Indigenous",17434
2018,"VIC","Government","Female","Non-Indigenous",7327
2018,"VIC","Government","Female","Non-Indigenous",108
2018,"VIC","Government","Female","Non-Indigenous",49
2018,"VIC","Government","Female","Non-Indigenous",16881
2018,"VIC","Government","Female","Non-Indigenous",7335
2018,"VIC","Government","Female","Non-Indigenous",90
2018,"VIC","Government","Female","Non-Indigenous",60
2018,"VIC","Government","Female","Non-Indigenous",16468
2018,"VIC","Government","Female","Non-Indigenous",7438
2018,"VIC","Government","Female","Non-Indigenous",110
2018,"VIC","Government","Female","Non-Indigenous",187
2018,"VIC","Government","Female","Non-Indigenous",176
2018,"VIC","Government","Female","Non-Indigenous",190
2018,"VIC","Government","Female","Non-Indigenous",187
2018,"VIC","Government","Female","Non-Indigenous",194
2018,"VIC","Government","Female","Non-Indigenous",220
2018,"VIC","Government","Female","Non-Indigenous",211
2018,"VIC","Government","Female","Non-Indigenous",248
2018,"VIC","Government","Female","Non-Indigenous",56
2018,"VIC","Government","Female","Non-Indigenous",13282
2018,"VIC","Government","Female","Non-Indigenous",6070
2018,"VIC","Government","Female","Non-Indigenous",121
2018,"VIC","Government","Female","Non-Indigenous",3
2018,"VIC","Government","Female","Non-Indigenous",4
2018,"VIC","Government","Female","Non-Indigenous",56
2018,"VIC","Government","Female","Non-Indigenous",12272
2018,"VIC","Government","Female","Non-Indigenous",5992
2018,"VIC","Government","Female","Non-Indigenous",159
2018,"VIC","Government","Female","Non-Indigenous",13
2018,"VIC","Government","Female","Non-Indigenous",95
2018,"VIC","Government","Female","Non-Indigenous",12263
2018,"VIC","Government","Female","Non-Indigenous",6215
2018,"VIC","Government","Female","Non-Indigenous",220
